datetime,open,high,low,close,volume
2022-09-01 00:00:00,20041.4,20126.2,19910.0,20057.2,30830.486
2022-09-01 01:00:00,20057.2,20174.1,20044.7,20116.7,16339.79
2022-09-01 02:00:00,20116.8,20198.3,20060.0,20111.3,14055.194
2022-09-01 03:00:00,20111.3,20170.0,19920.0,20016.9,26547.663
2022-09-01 04:00:00,20017.0,20085.2,19985.9,20043.8,12111.985
2022-09-01 05:00:00,20043.8,20127.9,20022.8,20030.7,15391.347
2022-09-01 06:00:00,20030.7,20044.8,19940.0,19975.8,17764.587
2022-09-01 07:00:00,19975.7,19978.1,19790.4,19885.7,39311.497
2022-09-01 08:00:00,19885.6,19925.4,19810.1,19916.9,20543.036
2022-09-01 09:00:00,19917.0,19970.0,19822.0,19925.7,25338.932
2022-09-01 10:00:00,19925.6,20033.1,19907.5,20010.9,17583.321
2022-09-01 11:00:00,20010.9,20115.1,19965.0,20060.9,27508.783
2022-09-01 12:00:00,20061.0,20084.1,19877.3,19988.2,38076.883
2022-09-01 13:00:00,19988.1,20030.0,19900.1,19964.0,32277.767
2022-09-01 14:00:00,19964.0,19985.8,19650.0,19685.3,70581.131
2022-09-01 15:00:00,19685.9,19830.0,19644.7,19775.8,38372.973
2022-09-01 16:00:00,19775.7,19814.7,19555.0,19646.5,49670.043
2022-09-01 17:00:00,19646.5,19930.0,19622.9,19715.5,54394.377
2022-09-01 18:00:00,19715.4,19930.0,19695.8,19801.2,33419.512
2022-09-01 19:00:00,19801.2,19892.6,19770.1,19857.4,18692.173
2022-09-01 20:00:00,19857.5,20093.3,19830.4,20060.4,41912.287
2022-09-01 21:00:00,20060.4,20153.6,20029.2,20073.6,22123.496
2022-09-01 22:00:00,20073.6,20171.0,20057.7,20067.3,18091.227
2022-09-01 23:00:00,20067.3,20138.8,20046.0,20122.5,10656.231
2022-09-02 00:00:00,20122.6,20124.9,20038.2,20065.2,12602.333
2022-09-02 01:00:00,20065.2,20083.9,20000.5,20042.4,10155.196
2022-09-02 02:00:00,20042.4,20070.0,19947.9,20024.0,15686.01
2022-09-02 03:00:00,20023.9,20264.8,20023.2,20145.1,34511.231
2022-09-02 04:00:00,20145.1,20290.0,20132.3,20151.6,19579.73
2022-09-02 05:00:00,20151.6,20162.7,20070.0,20114.9,16283.85
2022-09-02 06:00:00,20115.0,20122.6,20050.0,20096.8,11606.32
2022-09-02 07:00:00,20096.8,20110.6,20023.2,20100.5,11767.122
2022-09-02 08:00:00,20100.4,20130.5,20056.5,20087.3,9570.706
2022-09-02 09:00:00,20087.2,20168.8,20066.7,20123.1,11651.176
2022-09-02 10:00:00,20123.2,20166.0,20030.7,20059.3,18372.203
2022-09-02 11:00:00,20059.2,20090.0,19978.0,20082.4,19209.317
2022-09-02 12:00:00,20082.4,20365.0,20013.0,20272.0,94138.963
2022-09-02 13:00:00,20272.0,20396.0,20237.9,20257.4,48533.167
2022-09-02 14:00:00,20257.5,20434.3,20186.6,20354.0,41796.942
2022-09-02 15:00:00,20354.1,20388.9,20273.5,20344.8,20623.073
2022-09-02 16:00:00,20344.8,20368.0,20081.5,20120.9,40188.188
2022-09-02 17:00:00,20121.0,20121.0,19744.9,19791.3,84338.582
2022-09-02 18:00:00,19791.4,20066.0,19736.0,19926.4,64002.294
2022-09-02 19:00:00,19926.4,19979.5,19770.0,19899.3,34085.070999999996
2022-09-02 20:00:00,19899.3,19972.0,19850.9,19957.0,14541.379
2022-09-02 21:00:00,19957.0,20018.7,19914.3,19962.0,11954.325
2022-09-02 22:00:00,19961.9,20006.2,19868.0,19978.1,15008.343
2022-09-02 23:00:00,19978.0,19989.8,19914.3,19941.0,8842.295
2022-09-03 00:00:00,19941.0,20050.0,19911.6,19991.8,15231.882
2022-09-03 01:00:00,19991.8,19998.4,19920.0,19945.6,9178.685
2022-09-03 02:00:00,19945.5,19957.6,19882.3,19931.4,8779.255
2022-09-03 03:00:00,19931.3,19931.4,19854.3,19890.3,10229.918
2022-09-03 04:00:00,19890.3,19928.0,19880.5,19914.9,6000.403
2022-09-03 05:00:00,19914.9,19957.5,19914.8,19935.5,5816.426
2022-09-03 06:00:00,19935.6,19939.8,19816.5,19877.4,13680.094
2022-09-03 07:00:00,19877.4,19903.3,19740.1,19808.2,21375.866
2022-09-03 08:00:00,19808.1,19848.3,19755.0,19773.6,15615.321
2022-09-03 09:00:00,19773.5,19811.1,19700.6,19787.7,19050.762
2022-09-03 10:00:00,19787.7,19862.1,19784.7,19839.5,12243.51
2022-09-03 11:00:00,19839.4,19845.0,19760.0,19790.0,12869.374
2022-09-03 12:00:00,19789.9,19853.3,19780.6,19843.3,11705.114
2022-09-03 13:00:00,19843.3,19894.0,19810.0,19850.4,10567.9
2022-09-03 14:00:00,19850.4,19854.0,19766.2,19807.4,11235.788
2022-09-03 15:00:00,19807.4,19824.8,19740.1,19764.3,11968.106
2022-09-03 16:00:00,19764.3,19826.4,19764.3,19780.6,9733.848
2022-09-03 17:00:00,19780.6,19821.4,19745.2,19808.1,12248.35
2022-09-03 18:00:00,19808.1,19819.2,19727.5,19743.0,8590.243
2022-09-03 19:00:00,19742.9,19810.0,19628.7,19702.9,29303.882
2022-09-03 20:00:00,19702.9,19740.2,19666.6,19735.9,9163.596
2022-09-03 21:00:00,19735.8,19763.5,19717.7,19739.7,4988.874
2022-09-03 22:00:00,19739.8,19812.0,19739.7,19784.8,9271.869
2022-09-03 23:00:00,19784.8,19840.0,19754.2,19820.7,6391.923
2022-09-04 00:00:00,19820.7,19847.9,19778.1,19794.9,9474.576
2022-09-04 01:00:00,19794.9,19825.0,19763.1,19770.1,7329.919
2022-09-04 02:00:00,19770.0,19804.3,19763.9,19782.5,4573.549
2022-09-04 03:00:00,19782.6,19804.5,19728.1,19766.0,6437.378
2022-09-04 04:00:00,19766.0,19801.7,19746.3,19794.3,5646.289
2022-09-04 05:00:00,19794.4,19797.6,19752.0,19758.8,5048.678
2022-09-04 06:00:00,19758.8,19776.6,19670.0,19693.0,14050.841
2022-09-04 07:00:00,19693.0,19722.2,19600.0,19618.5,16582.773
2022-09-04 08:00:00,19618.4,19748.0,19570.0,19724.2,34083.082
2022-09-04 09:00:00,19724.1,19828.0,19717.2,19764.7,22087.834
2022-09-04 10:00:00,19764.7,19789.2,19736.7,19750.0,10921.327
2022-09-04 11:00:00,19749.9,19850.4,19700.0,19843.0,16342.481
2022-09-04 12:00:00,19843.0,19930.0,19766.1,19866.6,35871.863
2022-09-04 13:00:00,19866.6,19877.8,19680.0,19702.4,24922.517
2022-09-04 14:00:00,19702.4,19745.0,19631.2,19741.0,28029.740999999998
2022-09-04 15:00:00,19741.0,19786.0,19669.6,19781.6,14292.564
2022-09-04 16:00:00,19781.6,19907.5,19713.0,19881.9,34114.284999999996
2022-09-04 17:00:00,19882.0,19947.6,19822.0,19829.7,25760.296
2022-09-04 18:00:00,19829.7,19878.2,19791.3,19840.0,13318.63
2022-09-04 19:00:00,19840.1,19915.0,19812.0,19872.7,11161.78
2022-09-04 20:00:00,19872.8,19928.0,19856.6,19894.2,8105.851
2022-09-04 21:00:00,19894.2,19924.7,19822.0,19848.7,10228.225
2022-09-04 22:00:00,19848.7,19876.6,19809.0,19825.4,9725.615
2022-09-04 23:00:00,19825.4,20022.4,19818.3,19992.7,28688.09
2022-09-05 00:00:00,19992.7,20046.7,19865.0,19906.4,24500.011
2022-09-05 01:00:00,19906.4,19958.8,19801.0,19831.8,17846.297
2022-09-05 02:00:00,19831.8,19856.1,19803.4,19842.1,11111.015
2022-09-05 03:00:00,19842.1,19894.1,19803.3,19871.9,10370.516
2022-09-05 04:00:00,19871.9,19900.0,19827.3,19878.0,8357.326
2022-09-05 05:00:00,19878.0,19878.0,19668.0,19712.0,40163.29
2022-09-05 06:00:00,19712.1,19789.5,19692.0,19772.0,15351.553
2022-09-05 07:00:00,19772.0,19783.8,19700.0,19740.0,11397.538
2022-09-05 08:00:00,19739.9,19780.6,19712.8,19767.6,10909.679
2022-09-05 09:00:00,19767.6,19794.7,19720.0,19754.8,12981.123
2022-09-05 10:00:00,19754.8,19777.7,19651.0,19686.3,22336.892
2022-09-05 11:00:00,19686.4,19715.2,19620.2,19692.9,22456.001
2022-09-05 12:00:00,19692.9,19749.0,19659.5,19715.9,17205.839
2022-09-05 13:00:00,19715.9,19782.0,19702.0,19731.0,16609.655
2022-09-05 14:00:00,19731.0,19889.1,19713.7,19834.6,22538.847999999998
2022-09-05 15:00:00,19834.7,19944.0,19827.5,19848.1,48909.574
2022-09-05 16:00:00,19848.1,19904.5,19815.0,19839.4,18902.583
2022-09-05 17:00:00,19839.4,19850.8,19780.7,19816.9,10108.872
2022-09-05 18:00:00,19816.9,19839.3,19660.0,19731.2,40641.409
2022-09-05 19:00:00,19731.2,19760.0,19680.4,19700.9,11203.36
2022-09-05 20:00:00,19700.9,19785.0,19686.9,19729.1,11716.048
2022-09-05 21:00:00,19729.0,19789.0,19689.0,19743.3,8748.329
2022-09-05 22:00:00,19743.3,19812.6,19717.6,19793.7,10996.791
2022-09-05 23:00:00,19793.7,19850.0,19742.7,19784.9,21343.861
2022-09-06 00:00:00,19784.9,20167.6,19770.4,20093.6,56733.527
2022-09-06 01:00:00,20093.7,20174.7,19754.0,19763.0,61591.584
2022-09-06 02:00:00,19762.9,19815.9,19665.0,19805.9,51673.369
2022-09-06 03:00:00,19806.0,19815.9,19694.2,19780.2,16485.985
2022-09-06 04:00:00,19780.3,19839.9,19744.0,19754.1,17001.593
2022-09-06 05:00:00,19754.1,19829.3,19724.0,19772.2,16109.126
2022-09-06 06:00:00,19772.3,19880.1,19755.0,19848.2,18069.82
2022-09-06 07:00:00,19848.3,19940.0,19836.0,19900.7,28810.795
2022-09-06 08:00:00,19900.7,20017.5,19853.4,20008.3,29817.373
2022-09-06 09:00:00,20008.4,20023.2,19870.0,19905.6,26582.364
2022-09-06 10:00:00,19905.7,19992.2,19893.3,19904.9,16604.11
2022-09-06 11:00:00,19905.0,19949.8,19850.0,19909.2,17222.9
2022-09-06 12:00:00,19909.2,19987.5,19832.0,19841.1,25688.32
2022-09-06 13:00:00,19841.2,19897.0,19705.0,19775.2,46130.672
2022-09-06 14:00:00,19775.1,19850.0,19650.4,19828.3,64981.027
2022-09-06 15:00:00,19828.2,19877.9,19761.2,19810.1,23815.99
2022-09-06 16:00:00,19810.2,19847.1,19670.0,19737.7,28572.358
2022-09-06 17:00:00,19737.7,19747.6,18846.9,19088.2,181256.726
2022-09-06 18:00:00,19088.2,19119.0,18935.0,18947.4,51090.593
2022-09-06 19:00:00,18947.4,19005.8,18700.0,18813.0,56081.08
2022-09-06 20:00:00,18813.1,19000.8,18600.0,18972.9,59171.574
2022-09-06 21:00:00,18972.8,19066.6,18915.0,18968.5,19485.18
2022-09-06 22:00:00,18968.5,18988.8,18869.5,18895.1,14315.001
2022-09-06 23:00:00,18895.0,18907.6,18768.0,18781.5,18198.075
2022-09-07 00:00:00,18781.4,18861.9,18650.0,18821.5,39173.368
2022-09-07 01:00:00,18821.5,18848.0,18770.0,18779.0,13428.641
2022-09-07 02:00:00,18779.0,18817.8,18500.0,18603.7,41608.358
2022-09-07 03:00:00,18603.7,18740.0,18602.0,18736.3,16338.573
2022-09-07 04:00:00,18736.2,18749.7,18664.2,18714.9,12461.194
2022-09-07 05:00:00,18714.9,18790.0,18702.2,18750.6,14929.006
2022-09-07 06:00:00,18750.5,18833.0,18720.1,18785.6,15267.171
2022-09-07 07:00:00,18785.6,18813.3,18714.7,18791.5,16076.846
2022-09-07 08:00:00,18791.4,18848.0,18761.7,18795.2,12640.661
2022-09-07 09:00:00,18795.3,18805.0,18754.5,18777.5,8417.27
2022-09-07 10:00:00,18777.6,18788.7,18720.1,18738.3,12657.592
2022-09-07 11:00:00,18738.2,18774.4,18679.9,18729.5,15282.241
2022-09-07 12:00:00,18729.4,18776.0,18663.6,18771.3,18589.408
2022-09-07 13:00:00,18771.4,18922.7,18764.5,18830.0,47544.22
2022-09-07 14:00:00,18830.1,18960.0,18803.6,18892.3,33463.856
2022-09-07 15:00:00,18892.3,18924.9,18836.9,18863.3,17704.628
2022-09-07 16:00:00,18863.3,18980.0,18844.8,18903.5,24171.986
2022-09-07 17:00:00,18903.4,19029.0,18895.0,18986.0,21408.867000000002
2022-09-07 18:00:00,18986.0,19180.0,18948.5,19063.6,43671.715000000004
2022-09-07 19:00:00,19063.6,19188.0,18980.0,18982.1,29477.992
2022-09-07 20:00:00,18982.1,19450.0,18980.0,19374.8,74579.097
2022-09-07 21:00:00,19374.8,19455.0,19245.5,19350.5,32565.455
2022-09-07 22:00:00,19350.5,19416.9,19308.8,19328.6,18198.973
2022-09-07 23:00:00,19328.7,19344.1,19240.0,19287.0,15979.575
2022-09-08 00:00:00,19287.0,19373.8,19230.0,19294.9,22412.243
2022-09-08 01:00:00,19294.8,19317.1,19139.4,19172.8,19450.529
2022-09-08 02:00:00,19172.8,19244.4,19172.8,19226.5,9562.396
2022-09-08 03:00:00,19226.6,19245.4,19180.9,19209.1,6243.134
2022-09-08 04:00:00,19209.1,19370.0,19203.9,19342.3,18366.482
2022-09-08 05:00:00,19342.2,19356.6,19279.0,19295.9,9331.701
2022-09-08 06:00:00,19296.0,19342.5,19215.3,19228.4,12561.249
2022-09-08 07:00:00,19228.4,19259.5,19047.9,19164.0,41729.03
2022-09-08 08:00:00,19164.0,19224.0,19138.2,19217.9,12856.03
2022-09-08 09:00:00,19218.0,19233.9,19133.6,19177.6,14235.313
2022-09-08 10:00:00,19177.6,19350.0,19166.0,19296.2,27277.122
2022-09-08 11:00:00,19296.1,19400.0,19270.0,19303.1,17861.226
2022-09-08 12:00:00,19303.1,19370.6,19091.4,19137.0,46686.487
2022-09-08 13:00:00,19137.0,19350.0,19003.8,19215.1,75682.167
2022-09-08 14:00:00,19215.0,19312.0,19082.7,19307.8,44910.833
2022-09-08 15:00:00,19307.8,19339.0,19214.8,19240.4,25485.075
2022-09-08 16:00:00,19240.5,19251.3,19080.0,19178.7,38273.971
2022-09-08 17:00:00,19178.7,19236.8,19109.8,19191.1,21514.349
2022-09-08 18:00:00,19191.2,19239.2,19160.4,19194.2,9297.225
2022-09-08 19:00:00,19194.2,19342.4,19176.5,19341.7,15608.960000000001
2022-09-08 20:00:00,19341.7,19450.0,19320.2,19366.8,24883.264
2022-09-08 21:00:00,19366.8,19368.5,19280.0,19322.1,8916.007
2022-09-08 22:00:00,19322.1,19322.2,19245.5,19294.0,8178.213
2022-09-08 23:00:00,19294.0,19329.6,19270.2,19309.3,5945.638
2022-09-09 00:00:00,19309.3,19386.4,19283.0,19355.9,10152.502
2022-09-09 01:00:00,19355.9,19380.0,19317.6,19325.0,6974.537
2022-09-09 02:00:00,19325.0,19443.5,19322.1,19384.4,13372.178
2022-09-09 03:00:00,19384.5,19965.8,19378.4,19936.0,82729.602
2022-09-09 04:00:00,19936.0,20460.8,19916.5,20350.4,105535.888
2022-09-09 05:00:00,20350.4,20737.9,20331.2,20526.3,78676.57
2022-09-09 06:00:00,20526.4,20804.9,20472.4,20684.9,51725.201
2022-09-09 07:00:00,20684.9,20750.0,20580.0,20623.6,36953.415
2022-09-09 08:00:00,20623.6,20988.0,20618.5,20766.6,49212.478
2022-09-09 09:00:00,20766.5,20784.6,20626.1,20742.3,33243.14
2022-09-09 10:00:00,20742.2,21188.0,20710.0,21068.4,78824.953
2022-09-09 11:00:00,21068.4,21086.0,20872.3,20931.7,37786.17
2022-09-09 12:00:00,20931.7,21299.0,20916.9,21070.3,48311.356999999996
2022-09-09 13:00:00,21070.3,21092.7,20912.2,20998.8,39406.359
2022-09-09 14:00:00,20998.8,21119.2,20956.1,21092.4,31886.169
2022-09-09 15:00:00,21092.5,21345.0,21050.2,21258.5,57437.955
2022-09-09 16:00:00,21258.5,21400.0,21136.0,21288.4,53244.097
2022-09-09 17:00:00,21288.4,21438.0,21162.0,21237.4,35611.089
2022-09-09 18:00:00,21237.4,21244.3,21117.0,21161.9,25195.385
2022-09-09 19:00:00,21162.0,21300.5,21148.8,21280.0,21289.623
2022-09-09 20:00:00,21280.1,21331.7,21200.0,21287.1,16505.877
2022-09-09 21:00:00,21287.1,21330.0,21178.0,21241.7,14559.809
2022-09-09 22:00:00,21241.7,21395.0,21220.0,21340.1,16966.901
2022-09-09 23:00:00,21340.0,21666.0,21240.6,21352.0,46895.845
2022-09-10 00:00:00,21352.0,21382.3,21153.6,21250.3,26183.076
2022-09-10 01:00:00,21250.2,21342.2,21249.1,21281.9,10149.726
2022-09-10 02:00:00,21282.3,21309.7,21191.0,21294.7,10570.083
2022-09-10 03:00:00,21294.7,21375.8,21274.3,21294.5,9906.499
2022-09-10 04:00:00,21294.4,21448.7,21288.1,21447.4,15874.384
2022-09-10 05:00:00,21447.4,21670.0,21411.2,21532.2,40932.105
2022-09-10 06:00:00,21532.2,21572.0,21454.6,21515.5,15714.147
2022-09-10 07:00:00,21515.5,21545.8,21240.0,21274.9,28558.826
2022-09-10 08:00:00,21275.0,21378.3,21274.4,21318.2,14162.231
2022-09-10 09:00:00,21318.2,21384.0,21305.0,21313.7,8530.486
2022-09-10 10:00:00,21313.8,21370.1,21246.0,21333.4,12419.306
2022-09-10 11:00:00,21333.3,21368.6,21275.7,21279.0,9074.593
2022-09-10 12:00:00,21278.9,21355.6,21157.0,21302.4,25102.129
2022-09-10 13:00:00,21302.4,21305.5,21123.8,21167.0,20152.094
2022-09-10 14:00:00,21167.0,21277.0,21112.2,21234.4,17320.556
2022-09-10 15:00:00,21234.5,21294.7,21183.8,21213.3,12192.682
2022-09-10 16:00:00,21213.3,21442.0,21166.5,21401.1,30870.069
2022-09-10 17:00:00,21401.1,21415.0,21271.5,21281.4,15530.745
2022-09-10 18:00:00,21281.4,21480.0,21276.1,21436.1,19188.954
2022-09-10 19:00:00,21436.1,21637.7,21425.5,21569.4,31252.291
2022-09-10 20:00:00,21569.4,21588.9,21349.9,21414.3,26563.759
2022-09-10 21:00:00,21414.2,21825.0,21411.1,21594.0,37486.807
2022-09-10 22:00:00,21594.0,21800.0,21577.1,21750.5,36855.441
2022-09-10 23:00:00,21750.6,21781.5,21634.1,21639.5,16952.217
2022-09-11 00:00:00,21639.5,21673.0,21530.2,21540.4,16079.499
2022-09-11 01:00:00,21540.4,21660.0,21522.2,21600.7,15144.68
2022-09-11 02:00:00,21600.7,21616.3,21436.8,21500.2,15814.735
2022-09-11 03:00:00,21500.1,21558.6,21500.1,21537.4,8228.362
2022-09-11 04:00:00,21537.4,21632.0,21527.3,21549.1,10384.064
2022-09-11 05:00:00,21549.2,21610.0,21517.0,21579.9,7545.198
2022-09-11 06:00:00,21580.0,21624.0,21336.0,21437.9,28434.13
2022-09-11 07:00:00,21437.9,21611.7,21424.0,21599.9,15995.296
2022-09-11 08:00:00,21600.0,21726.0,21550.0,21663.7,22132.312
2022-09-11 09:00:00,21663.7,21683.5,21574.3,21591.4,12884.699
2022-09-11 10:00:00,21591.3,21666.4,21560.6,21584.3,10219.468
2022-09-11 11:00:00,21584.3,21690.0,21584.2,21601.9,12950.377
2022-09-11 12:00:00,21601.9,21647.1,21500.0,21607.9,18003.023
2022-09-11 13:00:00,21607.9,21618.4,21500.0,21531.5,10856.671
2022-09-11 14:00:00,21531.5,21556.9,21450.1,21502.7,14083.364
2022-09-11 15:00:00,21502.8,21761.5,21489.0,21633.9,29665.352
2022-09-11 16:00:00,21634.0,21719.4,21582.5,21669.2,16447.518
2022-09-11 17:00:00,21669.3,21883.4,21590.0,21621.4,34865.33
2022-09-11 18:00:00,21621.5,21672.8,21518.2,21541.7,16912.446
2022-09-11 19:00:00,21541.8,21619.4,21535.0,21610.5,9575.05
2022-09-11 20:00:00,21610.5,21670.3,21438.5,21628.2,28333.792
2022-09-11 21:00:00,21628.3,21734.5,21450.0,21502.7,26500.254
2022-09-11 22:00:00,21502.8,21678.0,21502.7,21629.9,20577.803
2022-09-11 23:00:00,21629.9,21848.8,21572.1,21820.3,19345.903
2022-09-12 00:00:00,21820.3,21849.7,21630.0,21632.0,26113.361
2022-09-12 01:00:00,21632.0,22388.0,21560.7,22036.5,106747.704
2022-09-12 02:00:00,22036.5,22093.2,21655.0,21759.9,56049.714
2022-09-12 03:00:00,21760.0,21821.0,21540.0,21649.2,42170.125
2022-09-12 04:00:00,21649.2,21737.9,21617.1,21706.9,14768.611
2022-09-12 05:00:00,21706.9,21780.0,21661.4,21775.9,11769.644
2022-09-12 06:00:00,21775.9,21837.9,21691.0,21810.1,14028.642
2022-09-12 07:00:00,21810.1,22222.0,21792.4,22180.9,61005.3
2022-09-12 08:00:00,22180.8,22321.0,22105.8,22222.5,50764.203
2022-09-12 09:00:00,22222.6,22250.0,22111.2,22160.3,22980.258
2022-09-12 10:00:00,22160.4,22219.0,21961.1,22148.0,38712.523
2022-09-12 11:00:00,22148.0,22450.0,22096.8,22301.0,54078.283
2022-09-12 12:00:00,22301.0,22426.5,22204.3,22346.3,33255.953
2022-09-12 13:00:00,22346.3,22450.0,22270.0,22383.6,37012.593
2022-09-12 14:00:00,22383.7,22471.0,22281.0,22304.6,36491.27
2022-09-12 15:00:00,22304.6,22338.0,22003.9,22106.0,48211.004
2022-09-12 16:00:00,22105.9,22268.1,22010.0,22209.9,39237.75
2022-09-12 17:00:00,22209.9,22377.6,22133.3,22348.5,24836.17
2022-09-12 18:00:00,22348.4,22409.6,22266.0,22390.3,19450.451
2022-09-12 19:00:00,22390.2,22446.0,22346.5,22415.0,15808.902
2022-09-12 20:00:00,22414.9,22474.0,22353.4,22395.8,21389.262
2022-09-12 21:00:00,22395.9,22419.4,22244.0,22330.7,18091.259000000002
2022-09-12 22:00:00,22330.7,22394.1,22249.2,22312.3,15171.181
2022-09-12 23:00:00,22312.2,22391.6,22300.8,22386.0,10457.769
2022-09-13 00:00:00,22386.0,22440.0,22102.5,22205.3,37203.765
2022-09-13 01:00:00,22205.4,22278.0,22144.0,22230.3,12767.079
2022-09-13 02:00:00,22230.3,22266.8,22048.4,22248.0,24230.807
2022-09-13 03:00:00,22247.9,22272.0,22150.8,22225.7,9800.01
2022-09-13 04:00:00,22225.7,22360.0,22172.8,22277.7,18070.293
